季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.35,0.07,0.7,0.61
2020Q4,0.29,0.1,1.28,1.1
2020Q3,0.16,0.04,0.4,0.33
2020Q2,0.12,-0.01,-0.1,-0.08
2020Q1,0.3,-0.15,-1.44,-1.06
2019Q4,0.43,0.13,1.2,0.91
2019Q3,0.3,0.0,0.19,0.15
2019Q2,0.28,0.12,1.08,0.85
2019Q1,0.98,-0.14,-1.21,-0.95
2018Q4,1.1,0.1,0.92,0.7
2018Q3,1.02,0.39,3.55,2.58
2018Q2,0.67,0.32,2.95,2.26
2018Q1,0.96,0.23,2.05,1.74
2017Q4,0.74,0.23,2.11,1.85
2017Q3,0.54,0.08,0.77,0.66
2017Q2,0.47,-0.11,-0.94,-0.81
2017Q1,1.1,0.46,4.12,3.64
2016Q4,0.69,0.34,3.17,2.79
2016Q3,0.4,0.09,0.81,0.68
2016Q2,0.32,0.21,2.03,1.63
2016Q1,0.13,0.11,1.09,0.9
2015Q4,0.029,-0.12,-1.16,-0.94
2015Q3,0.17,-0.23,-2.21,-1.74
2015Q2,0.38,0.02,0.18,0.14
2015Q1,0.54,-0.4,-3.68,-2.79
2014Q4,0.9,-0.63,-5.46,-3.83
2014Q3,1.46,0.42,3.68,2.51
2014Q2,1.08,0.25,2.1,1.56
